f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,label
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5205747108190197,0.1436560934891486,0.5276846656925969,0.506358918357366,0.4906877367460198,0.4819533843859259,0.4686739640890271,0.5108348799980559,0.5254379516590066,0.5104365695330844,0.4680633985717019,0.5181085075166386,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5214597157401234,0.1436560934891486,0.506358918357366,0.4906877367460198,0.4819533843859259,0.4686739640890271,0.5108348799980559,0.5254379516590066,0.5104365695330844,0.4680633985717019,0.5181085075166386,0.5324674289116441,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5217824978040236,0.1436560934891486,0.4906877367460198,0.4819533843859259,0.4686739640890271,0.5108348799980559,0.5254379516590066,0.5104365695330844,0.4680633985717019,0.5181085075166386,0.5324674289116441,0.4947893093319319,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5205224571652326,0.1436560934891486,0.4819533843859259,0.4686739640890271,0.5108348799980559,0.5254379516590066,0.5104365695330844,0.4680633985717019,0.5181085075166386,0.5324674289116441,0.4947893093319319,0.4935879229533144,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5211323036056343,0.1436560934891486,0.4686739640890271,0.5108348799980559,0.5254379516590066,0.5104365695330844,0.4680633985717019,0.5181085075166386,0.5324674289116441,0.4947893093319319,0.4935879229533144,0.508494758553233,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5222785767956736,0.1436560934891486,0.5108348799980559,0.5254379516590066,0.5104365695330844,0.4680633985717019,0.5181085075166386,0.5324674289116441,0.4947893093319319,0.4935879229533144,0.508494758553233,0.5056207719856745,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5220166470880824,0.1436560934891486,0.5254379516590066,0.5104365695330844,0.4680633985717019,0.5181085075166386,0.5324674289116441,0.4947893093319319,0.4935879229533144,0.508494758553233,0.5056207719856745,0.5127671983548144,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217104009905705,0.1436560934891486,0.5104365695330844,0.4680633985717019,0.5181085075166386,0.5324674289116441,0.4947893093319319,0.4935879229533144,0.508494758553233,0.5056207719856745,0.5127671983548144,0.5087772590164731,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.521960424802362,0.1436560934891486,0.4680633985717019,0.5181085075166386,0.5324674289116441,0.4947893093319319,0.4935879229533144,0.508494758553233,0.5056207719856745,0.5127671983548144,0.5087772590164731,0.5163595866380317,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5221032955519573,0.1445047301057318,0.5181085075166386,0.5324674289116441,0.4947893093319319,0.4935879229533144,0.508494758553233,0.5056207719856745,0.5127671983548144,0.5087772590164731,0.5163595866380317,0.4654122987943609,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5225127260797324,0.1445047301057318,0.5324674289116441,0.4947893093319319,0.4935879229533144,0.508494758553233,0.5056207719856745,0.5127671983548144,0.5087772590164731,0.5163595866380317,0.4654122987943609,0.5090001458066906,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5227733329100126,0.1445047301057318,0.4947893093319319,0.4935879229533144,0.508494758553233,0.5056207719856745,0.5127671983548144,0.5087772590164731,0.5163595866380317,0.4654122987943609,0.5090001458066906,0.5330688815108002,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5233163740462055,0.1445047301057318,0.4935879229533144,0.508494758553233,0.5056207719856745,0.5127671983548144,0.5087772590164731,0.5163595866380317,0.4654122987943609,0.5090001458066906,0.5330688815108002,0.5039819655349435,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.521960424802362,0.1445047301057318,0.508494758553233,0.5056207719856745,0.5127671983548144,0.5087772590164731,0.5163595866380317,0.4654122987943609,0.5090001458066906,0.5330688815108002,0.5039819655349435,0.4911547738021828,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5222289688965086,0.1445047301057318,0.5056207719856745,0.5127671983548144,0.5087772590164731,0.5163595866380317,0.4654122987943609,0.5090001458066906,0.5330688815108002,0.5039819655349435,0.4911547738021828,0.498353219745871,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5233957466848694,0.1445047301057318,0.5127671983548144,0.5087772590164731,0.5163595866380317,0.4654122987943609,0.5090001458066906,0.5330688815108002,0.5039819655349435,0.4911547738021828,0.498353219745871,0.4949522027442034,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5234777650781556,0.1445047301057318,0.5087772590164731,0.5163595866380317,0.4654122987943609,0.5090001458066906,0.5330688815108002,0.5039819655349435,0.4911547738021828,0.498353219745871,0.4949522027442034,0.519062705989921,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5230809018848356,0.1445047301057318,0.5163595866380317,0.4654122987943609,0.5090001458066906,0.5330688815108002,0.5039819655349435,0.4911547738021828,0.498353219745871,0.4949522027442034,0.519062705989921,0.5097990449661758,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522952582785662,0.1445047301057318,0.4654122987943609,0.5090001458066906,0.5330688815108002,0.5039819655349435,0.4911547738021828,0.498353219745871,0.4949522027442034,0.519062705989921,0.5097990449661758,0.5091406366284632,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5226979289032817,0.1445047301057318,0.5090001458066906,0.5330688815108002,0.5039819655349435,0.4911547738021828,0.498353219745871,0.4949522027442034,0.519062705989921,0.5097990449661758,0.5091406366284632,0.4657958007673076,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5233415087151156,0.1445047301057318,0.5330688815108002,0.5039819655349435,0.4911547738021828,0.498353219745871,0.4949522027442034,0.519062705989921,0.5097990449661758,0.5091406366284632,0.4657958007673076,0.508038353234934,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5236404789874167,0.1445047301057318,0.5039819655349435,0.4911547738021828,0.498353219745871,0.4949522027442034,0.519062705989921,0.5097990449661758,0.5091406366284632,0.4657958007673076,0.508038353234934,0.5365310310051852,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.523913653152152,0.1445047301057318,0.4911547738021828,0.498353219745871,0.4949522027442034,0.519062705989921,0.5097990449661758,0.5091406366284632,0.4657958007673076,0.508038353234934,0.5365310310051852,0.5074144980452789,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5225735784360415,0.1445047301057318,0.498353219745871,0.4949522027442034,0.519062705989921,0.5097990449661758,0.5091406366284632,0.4657958007673076,0.508038353234934,0.5365310310051852,0.5074144980452789,0.4896811389932655,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5228064048427892,0.1445047301057318,0.4949522027442034,0.519062705989921,0.5097990449661758,0.5091406366284632,0.4657958007673076,0.508038353234934,0.5365310310051852,0.5074144980452789,0.4896811389932655,0.4939634511228633,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5241008402916679,0.1445047301057318,0.519062705989921,0.5097990449661758,0.5091406366284632,0.4657958007673076,0.508038353234934,0.5365310310051852,0.5074144980452789,0.4896811389932655,0.4939634511228633,0.4920022751919028,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5243098549068165,0.1445047301057318,0.5097990449661758,0.5091406366284632,0.4657958007673076,0.508038353234934,0.5365310310051852,0.5074144980452789,0.4896811389932655,0.4939634511228633,0.4920022751919028,0.4972889068447128,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238594151823983,0.1445047301057318,0.5091406366284632,0.4657958007673076,0.508038353234934,0.5365310310051852,0.5074144980452789,0.4896811389932655,0.4939634511228633,0.4920022751919028,0.4972889068447128,0.4639477769036126,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5235677207353081,0.1445047301057318,0.4657958007673076,0.508038353234934,0.5365310310051852,0.5074144980452789,0.4896811389932655,0.4939634511228633,0.4920022751919028,0.4972889068447128,0.4639477769036126,0.4681644000814086,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5232032680361092,0.1445047301057318,0.508038353234934,0.5365310310051852,0.5074144980452789,0.4896811389932655,0.4939634511228633,0.4920022751919028,0.4972889068447128,0.4639477769036126,0.4681644000814086,0.4307843488668086,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5230352626176037,0.1445047301057318,0.5365310310051852,0.5074144980452789,0.4896811389932655,0.4939634511228633,0.4920022751919028,0.4972889068447128,0.4639477769036126,0.4681644000814086,0.4307843488668086,0.4947957643156349,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5216211067720735,0.1429996964638033,0.5074144980452789,0.4896811389932655,0.4939634511228633,0.4920022751919028,0.4972889068447128,0.4639477769036126,0.4681644000814086,0.4307843488668086,0.4947957643156349,0.5179038465627591,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5203637118879046,0.1429996964638033,0.4896811389932655,0.4939634511228633,0.4920022751919028,0.4972889068447128,0.4639477769036126,0.4681644000814086,0.4307843488668086,0.4947957643156349,0.5179038465627591,0.4755223220930549,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5177020827380385,0.1429996964638033,0.4939634511228633,0.4920022751919028,0.4972889068447128,0.4639477769036126,0.4681644000814086,0.4307843488668086,0.4947957643156349,0.5179038465627591,0.4755223220930549,0.4926777702511823,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5174388301531362,0.1429996964638033,0.4920022751919028,0.4972889068447128,0.4639477769036126,0.4681644000814086,0.4307843488668086,0.4947957643156349,0.5179038465627591,0.4755223220930549,0.4926777702511823,0.497926811116545,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5180453694002602,0.1429996964638033,0.4972889068447128,0.4639477769036126,0.4681644000814086,0.4307843488668086,0.4947957643156349,0.5179038465627591,0.4755223220930549,0.4926777702511823,0.497926811116545,0.4958035011831605,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5170558571715824,0.1429996964638033,0.4639477769036126,0.4681644000814086,0.4307843488668086,0.4947957643156349,0.5179038465627591,0.4755223220930549,0.4926777702511823,0.497926811116545,0.4958035011831605,0.5141117334896704,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5167125705093606,0.1429996964638033,0.4681644000814086,0.4307843488668086,0.4947957643156349,0.5179038465627591,0.4755223220930549,0.4926777702511823,0.497926811116545,0.4958035011831605,0.5141117334896704,0.4981121071193154,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165670540051432,0.1429996964638033,0.4307843488668086,0.4947957643156349,0.5179038465627591,0.4755223220930549,0.4926777702511823,0.497926811116545,0.4958035011831605,0.5141117334896704,0.4981121071193154,0.5020750874080734,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5163415034236064,0.1429996964638033,0.4947957643156349,0.5179038465627591,0.4755223220930549,0.4926777702511823,0.497926811116545,0.4958035011831605,0.5141117334896704,0.4981121071193154,0.5020750874080734,0.473527732128808,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5168058333597908,0.1429996964638033,0.5179038465627591,0.4755223220930549,0.4926777702511823,0.497926811116545,0.4958035011831605,0.5141117334896704,0.4981121071193154,0.5020750874080734,0.473527732128808,0.4986588822094573,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5166669312421288,0.1433474983558456,0.4755223220930549,0.4926777702511823,0.497926811116545,0.4958035011831605,0.5141117334896704,0.4981121071193154,0.5020750874080734,0.473527732128808,0.4986588822094573,0.5229763246385968,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5166775142606174,0.1433474983558456,0.4926777702511823,0.497926811116545,0.4958035011831605,0.5141117334896704,0.4981121071193154,0.5020750874080734,0.473527732128808,0.4986588822094573,0.5229763246385968,0.4910978180636263,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5156125980252086,0.1433474983558456,0.497926811116545,0.4958035011831605,0.5141117334896704,0.4981121071193154,0.5020750874080734,0.473527732128808,0.4986588822094573,0.5229763246385968,0.4910978180636263,0.4866150217343098,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5154942005058682,0.1433474983558456,0.4958035011831605,0.5141117334896704,0.4981121071193154,0.5020750874080734,0.473527732128808,0.4986588822094573,0.5229763246385968,0.4910978180636263,0.4866150217343098,0.4928045916957013,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.516293879840408,0.1433474983558456,0.5141117334896704,0.4981121071193154,0.5020750874080734,0.473527732128808,0.4986588822094573,0.5229763246385968,0.4910978180636263,0.4866150217343098,0.4928045916957013,0.4912375494755515,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5158897408218772,0.1433474983558456,0.4981121071193154,0.5020750874080734,0.473527732128808,0.4986588822094573,0.5229763246385968,0.4910978180636263,0.4866150217343098,0.4928045916957013,0.4912375494755515,0.5080375938250866,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5153169349461852,0.1433474983558456,0.5020750874080734,0.473527732128808,0.4986588822094573,0.5229763246385968,0.4910978180636263,0.4866150217343098,0.4928045916957013,0.4912375494755515,0.5080375938250866,0.5027445071885736,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5149782783545522,0.1433474983558456,0.473527732128808,0.4986588822094573,0.5229763246385968,0.4910978180636263,0.4866150217343098,0.4928045916957013,0.4912375494755515,0.5080375938250866,0.5027445071885736,0.5048066846292408,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5145794308452656,0.1433474983558456,0.4986588822094573,0.5229763246385968,0.4910978180636263,0.4866150217343098,0.4928045916957013,0.4912375494755515,0.5080375938250866,0.5027445071885736,0.5048066846292408,0.4621521523193895,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5148155644452911,0.1433474983558456,0.5229763246385968,0.4910978180636263,0.4866150217343098,0.4928045916957013,0.4912375494755515,0.5080375938250866,0.5027445071885736,0.5048066846292408,0.4621521523193895,0.5038395761885522,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5148512821326898,0.1433474983558456,0.4910978180636263,0.4866150217343098,0.4928045916957013,0.4912375494755515,0.5080375938250866,0.5027445071885736,0.5048066846292408,0.4621521523193895,0.5038395761885522,0.5279534967785834,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5149650495814415,0.1433474983558456,0.4866150217343098,0.4928045916957013,0.4912375494755515,0.5080375938250866,0.5027445071885736,0.5048066846292408,0.4621521523193895,0.5038395761885522,0.5279534967785834,0.4962413009601978,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5134675524653141,0.1433474983558456,0.4928045916957013,0.4912375494755515,0.5080375938250866,0.5027445071885736,0.5048066846292408,0.4621521523193895,0.5038395761885522,0.5279534967785834,0.4962413009601978,0.4862174706791857,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.513544279349356,0.1433474983558456,0.4912375494755515,0.5080375938250866,0.5027445071885736,0.5048066846292408,0.4621521523193895,0.5038395761885522,0.5279534967785834,0.4962413009601978,0.4862174706791857,0.4988806298849038,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5145344530166893,0.1433474983558456,0.5080375938250866,0.5027445071885736,0.5048066846292408,0.4621521523193895,0.5038395761885522,0.5279534967785834,0.4962413009601978,0.4862174706791857,0.4988806298849038,0.489035640622959,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5143247769628854,0.1433474983558456,0.5027445071885736,0.5048066846292408,0.4621521523193895,0.5038395761885522,0.5279534967785834,0.4962413009601978,0.4862174706791857,0.4988806298849038,0.489035640622959,0.4974601537653058,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5137354351208051,0.1433474983558456,0.5048066846292408,0.4621521523193895,0.5038395761885522,0.5279534967785834,0.4962413009601978,0.4862174706791857,0.4988806298849038,0.489035640622959,0.4974601537653058,0.4591099564706275,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513624974865331,0.1433474983558456,0.4621521523193895,0.5038395761885522,0.5279534967785834,0.4962413009601978,0.4862174706791857,0.4988806298849038,0.489035640622959,0.4974601537653058,0.4591099564706275,0.5009747025391627,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5131421246467918,0.1433474983558456,0.5038395761885522,0.5279534967785834,0.4962413009601978,0.4862174706791857,0.4988806298849038,0.489035640622959,0.4974601537653058,0.4591099564706275,0.5009747025391627,0.4723878579478315,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5129774264215639,0.1433474983558456,0.5279534967785834,0.4962413009601978,0.4862174706791857,0.4988806298849038,0.489035640622959,0.4974601537653058,0.4591099564706275,0.5009747025391627,0.4723878579478315,0.5093616248940622,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5113562402768517,0.1433474983558456,0.4962413009601978,0.4862174706791857,0.4988806298849038,0.489035640622959,0.4974601537653058,0.4591099564706275,0.5009747025391627,0.4723878579478315,0.5093616248940622,0.5126373392709057,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5113251526600416,0.1433474983558456,0.4862174706791857,0.4988806298849038,0.489035640622959,0.4974601537653058,0.4591099564706275,0.5009747025391627,0.4723878579478315,0.5093616248940622,0.5126373392709057,0.4509052924791085,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5102079827708459,0.1458175241564224,0.4988806298849038,0.489035640622959,0.4974601537653058,0.4591099564706275,0.5009747025391627,0.4723878579478315,0.5093616248940622,0.5126373392709057,0.4509052924791085,0.4909588460615485,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5104957085860029,0.1458175241564224,0.489035640622959,0.4974601537653058,0.4591099564706275,0.5009747025391627,0.4723878579478315,0.5093616248940622,0.5126373392709057,0.4509052924791085,0.4909588460615485,0.4998131851775348,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5109084463070557,0.1458175241564224,0.4974601537653058,0.4591099564706275,0.5009747025391627,0.4723878579478315,0.5093616248940622,0.5126373392709057,0.4509052924791085,0.4909588460615485,0.4998131851775348,0.4971522130721773,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5089684467303763,0.1458175241564224,0.4591099564706275,0.5009747025391627,0.4723878579478315,0.5093616248940622,0.5126373392709057,0.4509052924791085,0.4909588460615485,0.4998131851775348,0.4971522130721773,0.5040575268147617,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508555047570668,0.1458175241564224,0.5009747025391627,0.4723878579478315,0.5093616248940622,0.5126373392709057,0.4509052924791085,0.4909588460615485,0.4998131851775348,0.4971522130721773,0.5040575268147617,0.5124638141207704,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5084796435639373,0.1458175241564224,0.4723878579478315,0.5093616248940622,0.5126373392709057,0.4509052924791085,0.4909588460615485,0.4998131851775348,0.4971522130721773,0.5040575268147617,0.5124638141207704,0.5018047375023921,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5083023780042544,0.1458175241564224,0.5093616248940622,0.5126373392709057,0.4509052924791085,0.4909588460615485,0.4998131851775348,0.4971522130721773,0.5040575268147617,0.5124638141207704,0.5018047375023921,0.4659814764750017,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5083883650294736,0.1458175241564224,0.5126373392709057,0.4509052924791085,0.4909588460615485,0.4998131851775348,0.4971522130721773,0.5040575268147617,0.5124638141207704,0.5018047375023921,0.4659814764750017,0.5061861526170781,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5087958112412821,0.1458175241564224,0.4509052924791085,0.4909588460615485,0.4998131851775348,0.4971522130721773,0.5040575268147617,0.5124638141207704,0.5018047375023921,0.4659814764750017,0.5061861526170781,0.5238397736351126,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5087964726799378,0.1458175241564224,0.4909588460615485,0.4998131851775348,0.4971522130721773,0.5040575268147617,0.5124638141207704,0.5018047375023921,0.4659814764750017,0.5061861526170781,0.5238397736351126,0.4975991257673836,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5074299404176059,0.1435017959224971,0.4998131851775348,0.4971522130721773,0.5040575268147617,0.5124638141207704,0.5018047375023921,0.4659814764750017,0.5061861526170781,0.5238397736351126,0.4975991257673836,0.4860253399877886,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5075972843974558,0.1435017959224971,0.4971522130721773,0.5040575268147617,0.5124638141207704,0.5018047375023921,0.4659814764750017,0.5061861526170781,0.5238397736351126,0.4975991257673836,0.4860253399877886,0.4957643915760184,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5084399572446052,0.1435017959224971,0.5040575268147617,0.5124638141207704,0.5018047375023921,0.4659814764750017,0.5061861526170781,0.5238397736351126,0.4975991257673836,0.4860253399877886,0.4957643915760184,0.4909258117331858,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5082798890899662,0.1435017959224971,0.5124638141207704,0.5018047375023921,0.4659814764750017,0.5061861526170781,0.5238397736351126,0.4975991257673836,0.4860253399877886,0.4957643915760184,0.4909258117331858,0.5049904618123163,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5076773184747754,0.1435017959224971,0.5018047375023921,0.4659814764750017,0.5061861526170781,0.5238397736351126,0.4975991257673836,0.4860253399877886,0.4957643915760184,0.4909258117331858,0.5049904618123163,0.5105740227154673,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5074471378226497,0.1435017959224971,0.4659814764750017,0.5061861526170781,0.5238397736351126,0.4975991257673836,0.4860253399877886,0.4957643915760184,0.4909258117331858,0.5049904618123163,0.5105740227154673,0.5067040701330181,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5070310929083193,0.1435017959224971,0.5061861526170781,0.5238397736351126,0.4975991257673836,0.4860253399877886,0.4957643915760184,0.4909258117331858,0.5049904618123163,0.5105740227154673,0.5067040701330181,0.4697485290231255,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507153459059593,0.1435017959224971,0.5238397736351126,0.4975991257673836,0.4860253399877886,0.4957643915760184,0.4909258117331858,0.5049904618123163,0.5105740227154673,0.5067040701330181,0.4697485290231255,0.4972520754671129,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5074894698966038,0.1435017959224971,0.4975991257673836,0.4860253399877886,0.4957643915760184,0.4909258117331858,0.5049904618123163,0.5105740227154673,0.5067040701330181,0.4697485290231255,0.4972520754671129,0.524646266893072,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5076773184747754,0.1435017959224971,0.4860253399877886,0.4957643915760184,0.4909258117331858,0.5049904618123163,0.5105740227154673,0.5067040701330181,0.4697485290231255,0.4972520754671129,0.524646266893072,0.4944665601467786,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5064523340847276,0.1435017959224971,0.4957643915760184,0.4909258117331858,0.5049904618123163,0.5105740227154673,0.5067040701330181,0.4697485290231255,0.4972520754671129,0.524646266893072,0.4944665601467786,0.4887671892418963,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5062783757183223,0.1435017959224971,0.4909258117331858,0.5049904618123163,0.5105740227154673,0.5067040701330181,0.4697485290231255,0.4972520754671129,0.524646266893072,0.4944665601467786,0.4887671892418963,0.5007077699777948,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.507153459059593,0.1435017959224971,0.5049904618123163,0.5105740227154673,0.5067040701330181,0.4697485290231255,0.4972520754671129,0.524646266893072,0.4944665601467786,0.4887671892418963,0.5007077699777948,0.494581231033739,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5068730090696468,0.1435017959224971,0.5105740227154673,0.5067040701330181,0.4697485290231255,0.4972520754671129,0.524646266893072,0.4944665601467786,0.4887671892418963,0.5007077699777948,0.494581231033739,0.501901562257938,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5063742843233747,0.1435017959224971,0.5067040701330181,0.4697485290231255,0.4972520754671129,0.524646266893072,0.4944665601467786,0.4887671892418963,0.5007077699777948,0.494581231033739,0.501901562257938,0.5113907680063668,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506332613688076,0.1435017959224971,0.4697485290231255,0.4972520754671129,0.524646266893072,0.4944665601467786,0.4887671892418963,0.5007077699777948,0.494581231033739,0.501901562257938,0.5113907680063668,0.4994915751071526,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5060561323300631,0.1435017959224971,0.4972520754671129,0.524646266893072,0.4944665601467786,0.4887671892418963,0.5007077699777948,0.494581231033739,0.501901562257938,0.5113907680063668,0.4994915751071526,0.4663938360221504,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5060601009619964,0.1435017959224971,0.524646266893072,0.4944665601467786,0.4887671892418963,0.5007077699777948,0.494581231033739,0.501901562257938,0.5113907680063668,0.4994915751071526,0.4663938360221504,0.5101931786769864,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5064278608544729,0.1435017959224971,0.4944665601467786,0.4887671892418963,0.5007077699777948,0.494581231033739,0.501901562257938,0.5113907680063668,0.4994915751071526,0.4663938360221504,0.5101931786769864,0.5236844743213154,0.0
